"grid","year","effort","catch.kg","depth","slope","swept.area.km2","grid.area.km2"
"497",2006,1,1212,465.875,0.022,9.489648,556.992274608704
"497",2006,1,610,547.16,0.312,7.6395,556.992274608704
"497",2006,1,175,503.981,0.45,7.86174,556.992274608704
"497",2006,1,300,510.7,0.326,6.945,556.992274608704
"497",2006,1,300,498.922,0.048,4.753466666,556.992274608704
"497",2006,1,990,482.406,0.579,8.786505334,556.992274608704
"497",2006,1,174,547.16,0.312,3.4725,556.992274608704
"497",2006,1,50,519.303,0.344,8.334,556.992274608704
"497",2006,1,250,568.504,0.117,11.88984,556.992274608704
"497",2006,1,240,556.912,0.113,8.334,556.992274608704
"497",2006,1,0,453.689,0.396,6.1116,556.992274608704
"497",2006,1,1584,400.505,0.281,6.09308,556.992274608704
"497",2006,1,24,441.746,0.554,8.36178,556.992274608704
"497",2006,1,541,441.746,0.554,10.837904,556.992274608704
"497",2006,1,570,519.303,0.344,8.8896,556.992274608704
"497",2006,1,900,504.446,0.402,7.00056,556.992274608704
"497",2006,1,416,441.746,0.554,6.302356,556.992274608704
"497",2006,1,292,417.783,0.576,7.432693334,556.992274608704
"497",2006,1,2140,587.977,0.363,9.131594666,556.992274608704
"497",2006,1,163,510.7,0.326,3.8892,556.992274608704
"497",2006,1,150,482.407,0.306,8.25066,556.992274608704
"497",2006,1,924,418.585,0.631,8.149417334,556.992274608704
"497",2006,1,250,485.943,0.465,8.69514,556.992274608704
"497",2006,1,300,453.689,0.396,5.88936,556.992274608704
"497",2006,1,400,510.7,0.326,4.874464,556.992274608704
"497",2006,1,240,543.803,0.522,7.69506,556.992274608704
"497",2006,1,420,638.489,0.313,8.067312,556.992274608704
"497",2006,1,1440,455.499,0.138,9.59336,556.992274608704
"497",2006,1,337,499.181,0.516,7.9173,556.992274608704
"497",2006,1,200,556.912,0.113,8.334,556.992274608704
"497",2006,1,50,482.407,0.306,4.69482,556.992274608704
"497",2006,1,1500,524.569,0.841,9.5841,556.992274608704
"497",2006,1,0,501.499,0.105,8.0562,556.992274608704
"498",2006,1,0,534.63,0.115,8.334,556.992274608704
"498",2006,1,540,535.099,0,8.334,556.992274608704
"498",2006,1,25,547.16,0.312,8.41734,556.992274608704
"498",2006,1,350,555.435,0,7.5006,556.992274608704
"498",2006,1,200,534.63,0.115,5.919609334,556.992274608704
"498",2006,1,84,480.711,0.315,7.306757334,556.992274608704
"498",2006,1,249,519.303,0.344,7.3617,556.992274608704
"499",2006,1,176,511.586,0.204,6.300504,556.992274608704
"499",2006,1,950,575.18,0.275,10.86198,556.992274608704
"499",2006,1,0,511.653,0.115,8.334,556.992274608704
"499",2006,1,570,554.778,0.062,8.4729,556.992274608704
"500",2006,1,167,472.843,0.143,8.403141334,556.992274608704
"500",2006,1,1600,551.796,0.207,9.0285,556.992274608704
"500",2006,1,946,533.475,0.215,6.403598666,556.992274608704
"500",2006,1,108,541.545,0.458,5.600448,556.992274608704
"500",2006,1,910,571.262,0.073,8.81552,556.992274608704
"500",2006,1,186,482.338,0.166,7.441336,556.992274608704
"500",2006,1,240,487.722,0.173,5.1393,556.992274608704
"500",2006,1,489,521.002,0.358,8.604392,556.992274608704
"500",2006,1,568,531.563,0.265,3.75956,556.992274608704
"500",2006,1,658,469.55,0.154,7.38948,556.992274608704
"500",2006,1,540,515.482,0.744,7.51912,556.992274608704
"500",2006,1,576,492.582,0.105,7.856184,556.992274608704
"500",2006,1,1150,501.289,0.142,10.081053334,556.992274608704
"500",2006,1,78,487.722,0.173,6.6672,556.992274608704
"500",2006,1,57,533.475,0.215,9.80634,556.992274608704
"500",2006,1,303,500.12,0.108,6.899317334,556.992274608704
"500",2006,1,1023,501.939,0.103,8.478456,556.992274608704
"500",2006,1,777,487.722,0.173,9.347044,556.992274608704
"500",2006,1,1966,510.872,0.122,8.229053334,556.992274608704
"500",2006,1,360,496.519,0.071,6.1116,556.992274608704
"500",2006,1,825,497.377,0.092,8.29696,556.992274608704
"500",2006,1,200,511.586,0.204,7.131434666,556.992274608704
"500",2006,1,1400,500.029,0.356,6.015296,556.992274608704
"500",2006,1,4606,511.653,0.115,8.346346666,556.992274608704
"500",2006,1,46,471.965,0.177,2.700833334,556.992274608704
"501",2006,1,600,533.475,0.215,7.580853334,556.992274608704
"501",2006,1,522,497.377,0.092,5.821453334,556.992274608704
"501",2006,1,1190,487.664,0.086,8.867376,556.992274608704
"501",2006,1,1001,574.197,0.365,10.692213334,556.992274608704
"501",2006,1,209,451.768,0.105,7.51912,556.992274608704
"501",2006,1,1563,501.395,0.297,8.175962666,556.992274608704
"501",2006,1,450,497.377,0.092,7.6395,556.992274608704
"501",2006,1,1121,511.653,0.115,6.928332,556.992274608704
"501",2006,1,1400,510.872,0.122,8.81552,556.992274608704
"501",2006,1,1700,511.586,0.204,9.820538666,556.992274608704
"501",2006,1,330,501.395,0.297,8.16732,556.992274608704
"501",2006,1,952,492.582,0.105,7.126496,556.992274608704
"501",2006,1,537,454.839,0.117,8.583402666,556.992274608704
"501",2006,1,840,511.653,0.115,10.457626666,556.992274608704
"502",2006,1,150,550.187,0.103,8.334,556.992274608704
"502",2006,1,2220,514.716,0.224,10.11192,556.992274608704
"502",2006,1,800,523.498,0.137,8.737736,556.992274608704
"502",2006,1,120,522.841,0.233,9.266173334,556.992274608704
"502",2006,1,2548,511.653,0.115,11.41758,556.992274608704
"502",2006,1,1210,522.841,0.233,9.22296,556.992274608704
"503",2006,1,703,543.079,0.139,7.38948,556.992274608704
"503",2006,1,1440,519.937,0.119,5.807872,556.992274608704
"503",2006,1,300,505.612,0.284,9.15814,556.992274608704
"503",2006,1,682,505.612,0.284,5.96344,556.992274608704
"503",2006,1,864,571.968,0.32,6.88944,556.992274608704
"504",2006,1,95,358.657,2.257,5.025093334,556.992274608704
"504",2006,1,40,358.657,2.257,0.3704,556.992274608704
"506",2006,1,100,525.554,1.709,7.469733334,556.992274608704
"506",2006,1,90,525.554,1.709,1.140832,556.992274608704
"506",2006,1,282,526.067,0.781,2.169926666,556.992274608704
"507",2006,1,359,502.62,0.206,7.174648,556.992274608704
"507",2006,1,429,526.067,0.781,7.596904,556.992274608704
"507",2006,1,893,508.235,0.353,7.51912,556.992274608704
"507",2006,1,120,483.89,0.121,6.51904,556.992274608704
"507",2006,1,140,526.654,0.34,10.166862666,556.992274608704
"507",2006,1,350,492.806,2.987,11.33424,556.992274608704
"507",2006,1,160,441.978,0.212,5.418952,556.992274608704
"507",2006,1,1355,495.648,0.129,7.207984,556.992274608704
"507",2006,1,1200,468.086,0.232,7.804328,556.992274608704
"507",2006,1,2000,481.919,0.115,10.63048,556.992274608704
"507",2006,1,1080,502.294,0.537,8.38956,556.992274608704
"507",2006,1,683,514.782,0.553,10.554548,556.992274608704
"507",2006,1,540,500.061,0.14,8.5192,556.992274608704
"507",2006,1,900,499.625,0.029,5.813428,556.992274608704
"507",2006,1,80,559.116,0.502,11.40832,556.992274608704
"507",2006,1,482,525.554,1.709,6.644976,556.992274608704
"507",2006,1,354,526.654,0.34,6.019,556.992274608704
"508",2006,1,275,536.525,0.414,5.841208,556.992274608704
"509",2006,1,220,548.674,0.365,8.229053334,556.992274608704
"516",2006,1,102,526.353,0.535,7.007968,556.992274608704
"517",2006,1,140,490.481,0.504,9.025413334,556.992274608704
"518",2006,1,160,512.69,0.459,6.715352,556.992274608704
"518",2006,1,20,570.511,0.593,6.482,556.992274608704
"519",2006,1,3000,535.487,0.493,4.707784,556.992274608704
"519",2006,1,174,564.805,0.57,8.25066,556.992274608704
"520",2006,1,200,466.53,0.308,7.933968,556.992274608704
"520",2006,1,538,535.487,0.493,6.6672,556.992274608704
"520",2006,1,315,697.227,1.019,5.470808,556.992274608704
"520",2006,1,152,567.141,0.569,5.57452,556.992274608704
"520",2006,1,300,567.141,0.569,3.55584,556.992274608704
"520",2006,1,143,712.077,1.294,5.839973334,556.992274608704
"520",2006,1,1950,567.141,0.569,7.441336,556.992274608704
"520",2006,1,45,651.941,0.501,5.96344,556.992274608704
"521",2006,1,481,503.686,0.497,5.864666666,556.992274608704
"521",2006,1,106,454.384,0.162,7.299966666,556.992274608704
"522",2006,1,20,503.686,0.497,8.0562,556.992274608704
"523",2006,1,84,348.165,0.362,2.864426666,556.992274608704
"558",2006,1,35,508.082,0.379,4.0744,559.301171182358
"558",2006,1,184,501.287,0.441,7.16724,559.301171182358
"558",2006,1,338,417.783,0.576,8.0562,559.301171182358
"558",2006,1,508,472.008,0.358,7.089456,559.301171182358
"558",2006,1,231,510.566,0.282,5.351045334,559.301171182358
"558",2006,1,727,472.008,0.358,7.38948,559.301171182358
"558",2006,1,62,498.922,0.048,8.366101334,559.301171182358
"558",2006,1,360,465.875,0.022,7.441336,559.301171182358
"558",2006,1,473,320.684,2.39,8.608096,559.301171182358
"558",2006,1,46,510.566,0.282,8.374744,559.301171182358
"558",2006,1,95,508.082,0.379,7.16724,559.301171182358
"558",2006,1,360,272.871,4.883,7.910509334,559.301171182358
"558",2006,1,975,435.704,0.826,7.959896,559.301171182358
"558",2006,1,396,403.344,0.543,6.049866666,559.301171182358
"558",2006,1,1211,501.287,0.441,5.31524,559.301171182358
"558",2006,1,494,477.189,0.31,7.353057334,559.301171182358
"558",2006,1,315,269.563,2.47,8.985286666,559.301171182358
"558",2006,1,660,510.566,0.282,8.945777334,559.301171182358
"558",2006,1,0,354.084,0.587,8.833422666,559.301171182358
"558",2006,1,825,441.746,0.554,5.786882666,559.301171182358
"558",2006,1,543,272.871,4.883,7.830873334,559.301171182358
"558",2006,1,328,547.745,0.214,8.892686666,559.301171182358
"558",2006,1,563,417.783,0.576,9.37112,559.301171182358
"558",2006,1,468,468.749,0.364,7.363552,559.301171182358
"558",2006,1,273,272.871,4.883,5.893064,559.301171182358
"559",2006,1,200,519.303,0.344,2.9169,559.301171182358
"559",2006,1,950,556.912,0.113,8.4266,559.301171182358
"559",2006,1,400,557.386,0.225,8.4729,559.301171182358
"559",2006,1,490,578.422,0.03,7.011054666,559.301171182358
"559",2006,1,700,545.979,0,7.0839,559.301171182358
"559",2006,1,29,597.894,0.528,9.264321334,559.301171182358
"559",2006,1,900,559.982,0,9.025413334,559.301171182358
"559",2006,1,500,522.526,0.233,3.6114,559.301171182358
"559",2006,1,150,533.185,0.215,4.11144,559.301171182358
"559",2006,1,200,516.424,0.449,7.698146666,559.301171182358
"559",2006,1,306,519.931,2.763,7.026488,559.301171182358
"559",2006,1,90,555.3,0.057,10.0008,559.301171182358
"559",2006,1,0,532.448,0.049,6.75054,559.301171182358
"559",2006,1,500,516.424,0.449,7.877173334,559.301171182358
"559",2006,1,1000,539.96,0.347,7.0839,559.301171182358
"559",2006,1,300,554.335,0.37,8.1951,559.301171182358
"559",2006,1,0,557.386,0.225,11.97318,559.301171182358
"559",2006,1,552,510.566,0.282,5.470808,559.301171182358
"559",2006,1,540,554.335,0.37,8.83404,559.301171182358
"559",2006,1,1095,548.503,-0.001,7.958661334,559.301171182358
"559",2006,1,137,506.618,0.355,7.3617,559.301171182358
"559",2006,1,250,533.185,0.215,7.6395,559.301171182358
"559",2006,1,80,597.894,0.528,7.415408,559.301171182358
"559",2006,1,800,525.725,0.456,6.75054,559.301171182358
"559",2006,1,160,539.757,0.006,10.05636,559.301171182358
"559",2006,1,2000,597.894,0.528,10.2786,559.301171182358
"559",2006,1,100,597.894,0.528,8.334,559.301171182358
"559",2006,1,0,530.242,0.105,8.175962666,559.301171182358
"559",2006,1,800,516.424,0.449,7.6395,559.301171182358
"559",2006,1,400,539.757,0.006,9.4452,559.301171182358
"559",2006,1,0,515.01,0.461,9.1674,559.301171182358
"559",2006,1,160,533.185,0.215,4.900392,559.301171182358
"559",2006,1,1330,506.618,0.355,8.22288,559.301171182358
"559",2006,1,500,529.967,0.362,9.8619,559.301171182358
"560",2006,1,2622,508.567,0.385,7.857418666,559.301171182358
"560",2006,1,610,485.408,0.782,9.230368,559.301171182358
"560",2006,1,268,534.048,0.12,7.5006,559.301171182358
"560",2006,1,378,543.053,-0.001,8.4729,559.301171182358
"560",2006,1,814,510.387,0.413,7.432693334,559.301171182358
"560",2006,1,180,533.787,0,8.334,559.301171182358
"560",2006,1,2170,508.567,0.385,11.263246666,559.301171182358
"560",2006,1,160,490.033,0.117,8.41734,559.301171182358
"560",2006,1,930,511.586,0.204,9.20444,559.301171182358
"560",2006,1,480,544.588,0,9.0285,559.301171182358
"560",2006,1,979,494.897,0.403,7.149337334,559.301171182358
"560",2006,1,22,500.12,0.108,5.802933334,559.301171182358
"560",2006,1,1600,497.074,0.118,7.086986666,559.301171182358
"560",2006,1,800,513.667,0.559,6.795605334,559.301171182358
"560",2006,1,651,513.667,0.559,7.752472,559.301171182358
"560",2006,1,673,532.698,0.258,8.1488,559.301171182358
"560",2006,1,1200,502.124,0.353,10.865066666,559.301171182358
"560",2006,1,816,510.387,0.413,11.14904,559.301171182358
"560",2006,1,1310,510.387,0.413,10.060681334,559.301171182358
"560",2006,1,2060,501.615,0.311,10.716906666,559.301171182358
"560",2006,1,72,515.482,0.744,7.55616,559.301171182358
"560",2006,1,888,554.08,0.249,11.27868,559.301171182358
"561",2006,1,938,515.484,0.399,7.90804,559.301171182358
"561",2006,1,450,472.251,-0.006,2.20388,559.301171182358
"561",2006,1,507,470.851,0.011,1.68532,559.301171182358
"561",2006,1,656,487.722,0.173,7.114149334,559.301171182358
"561",2006,1,1470,510.872,0.122,11.27868,559.301171182358
"561",2006,1,390,476.726,0.258,0.570416,559.301171182358
"561",2006,1,736,456,0.132,6.378288,559.301171182358
"561",2006,1,852,496.874,0.267,8.75996,559.301171182358
"561",2006,1,1040,503.751,0.101,7.493192,559.301171182358
"561",2006,1,26,496.99,0.259,6.756096,559.301171182358
"561",2006,1,833,456,0.132,5.470808,559.301171182358
"561",2006,1,352,510.872,0.122,8.81552,559.301171182358
"561",2006,1,490,496.874,0.267,8.529077334,559.301171182358
"561",2006,1,560,496.874,0.267,7.25984,559.301171182358
"561",2006,1,330,457.01,0.233,7.38948,559.301171182358
"561",2006,1,343,462.901,0.162,2.521806666,559.301171182358
"561",2006,1,826,515.484,0.399,9.37112,559.301171182358
"561",2006,1,45,470.851,0.011,5.556,559.301171182358
"561",2006,1,819,457.01,0.233,7.830256,559.301171182358
"561",2006,1,540,500.12,0.108,10.50084,559.301171182358
"561",2006,1,693,497.074,0.118,7.698146666,559.301171182358
"561",2006,1,990,500.551,0.213,10.050186666,559.301171182358
"561",2006,1,271,513.667,0.559,3.3336,559.301171182358
"561",2006,1,209,490.033,0.117,8.726624,559.301171182358
"561",2006,1,225,453.89,0.057,2.5928,559.301171182358
"561",2006,1,1068,491.201,0.075,4.7226,559.301171182358
"561",2006,1,575,515.037,0.115,3.086666666,559.301171182358
"561",2006,1,143,462.901,0.162,5.05596,559.301171182358
"561",2006,1,442,470.851,0.011,5.05596,559.301171182358
"561",2006,1,1055,487.331,0.381,7.299966666,559.301171182358
"561",2006,1,532,500.551,0.213,2.256353334,559.301171182358
"561",2006,1,621,500.551,0.213,9.423593334,559.301171182358
"561",2006,1,305,457.203,-0.002,1.42604,559.301171182358
"561",2006,1,774,497.664,0.468,7.830873334,559.301171182358
"561",2006,1,200,497.074,0.118,8.334,559.301171182358
"561",2006,1,531,515.037,0.115,5.44488,559.301171182358
"562",2006,1,144,431.631,0.102,8.113612,559.301171182358
"562",2006,1,488,451.768,0.105,2.744664,559.301171182358
"562",2006,1,380,462.901,0.162,7.311696,559.301171182358
"562",2006,1,714,459.032,0.142,7.441336,559.301171182358
"568",2006,1,978,468.086,0.232,8.099413334,559.301171182358
"568",2006,1,135,508.235,0.353,6.6672,559.301171182358
"568",2006,1,1361,483.89,0.121,10.140317334,559.301171182358
"568",2006,1,113,448.154,0.204,8.892686666,559.301171182358
"568",2006,1,680,448.154,0.204,8.03768,559.301171182358
"568",2006,1,1800,475.791,0.219,8.68588,559.301171182358
"569",2006,1,360,500.061,0.14,6.397425334,559.301171182358
"569",2006,1,224,427.351,0.11,9.137150666,559.301171182358
"569",2006,1,350,487.814,0.108,5.31524,559.301171182358
"569",2006,1,150,499.434,0.083,4.433688,559.301171182358
"569",2006,1,455,435.106,0.148,5.234986666,559.301171182358
"570",2006,1,504,504.375,0.087,4.79668,559.301171182358
"570",2006,1,742,514.702,0.188,10.240325334,559.301171182358
"570",2006,1,150,508.644,0.328,5.57452,559.301171182358
"570",2006,1,628,489.952,0.122,8.069781334,559.301171182358
"570",2006,1,384,493.723,0.397,7.7784,559.301171182358
"571",2006,1,680,523.198,0.3,8.012986666,559.301171182358
"571",2006,1,280,425.145,1.153,5.733792,559.301171182358
"571",2006,1,100,548.674,0.365,3.137288,559.301171182358
"571",2006,1,224,531.102,0.3,8.605626666,559.301171182358
"572",2006,1,3678,532.781,0.366,8.892686666,559.301171182358
"572",2006,1,1430,501.108,0.391,8.121637334,559.301171182358
"572",2006,1,415,499.404,0.415,6.286922666,559.301171182358
"572",2006,1,200,502.786,0.603,2.392784,559.301171182358
"572",2006,1,495,577.193,0.443,7.719753334,559.301171182358
"572",2006,1,450,502.786,0.603,10.189704,559.301171182358
"572",2006,1,413,421.236,0.278,7.467264,559.301171182358
"572",2006,1,180,499.404,0.415,6.430144,559.301171182358
"572",2006,1,1899,505.236,0.382,6.920306666,559.301171182358
"572",2006,1,414,501.385,0.916,5.556,559.301171182358
"572",2006,1,102,509.254,1.31,7.225269334,559.301171182358
"572",2006,1,1247,502.786,0.603,4.744824,559.301171182358
"572",2006,1,1200,499.404,0.415,11.19534,559.301171182358
"572",2006,1,510,460.854,0.218,6.196792,559.301171182358
"572",2006,1,405,421.236,0.278,10.155133334,559.301171182358
"572",2006,1,464,573.784,0.471,9.618053334,559.301171182358
"573",2006,1,56,442.26,0.166,7.25058,559.301171182358
"573",2006,1,48,498.27,0.25,7.25058,559.301171182358
"573",2006,1,210,562.97,1.091,6.960433334,559.301171182358
"573",2006,1,1088,467.378,0.531,7.127730666,559.301171182358
"573",2006,1,580,573.784,0.471,3.75956,559.301171182358
"573",2006,1,400,591.521,0.742,4.879402666,559.301171182358
"573",2006,1,690,395.285,0.233,8.400672,559.301171182358
"573",2006,1,470,501.385,0.916,5.57452,559.301171182358
"573",2006,1,36,539.845,0.631,6.274576,559.301171182358
"573",2006,1,240,509.254,1.31,8.16732,559.301171182358
"573",2006,1,320,509.254,1.31,9.723,559.301171182358
"573",2006,1,50,502.786,0.603,4.66704,559.301171182358
"573",2006,1,1595,395.285,0.233,6.74128,559.301171182358
"574",2006,1,183,573.784,0.471,7.674688,559.301171182358
"574",2006,1,169,452.307,0.345,9.262469334,559.301171182358
"574",2006,1,40,560.588,0.697,9.33408,559.301171182358
"574",2006,1,240,505.236,0.382,6.300504,559.301171182358
"574",2006,1,132,421.236,0.278,7.605546666,559.301171182358
"574",2006,1,1495,494.91,0.225,9.086529334,559.301171182358
"574",2006,1,1688,371.126,0.363,8.096326666,559.301171182358
"574",2006,1,468,620.43,0.955,8.555005334,559.301171182358
"574",2006,1,105,395.285,0.233,7.299966666,559.301171182358
"574",2006,1,44,395.285,0.233,7.469733334,559.301171182358
"574",2006,1,0,620.43,0.955,4.029952,559.301171182358
"574",2006,1,654,579.355,0.82,7.777782666,559.301171182358
"574",2006,1,235,560.588,0.697,8.997016,559.301171182358
"574",2006,1,120,421.236,0.278,8.7507,559.301171182358
"574",2006,1,41,504.847,0.884,7.830873334,559.301171182358
"575",2006,1,70,515.433,0.391,4.92632,559.301171182358
"575",2006,1,200,539.681,1.095,2.864426666,559.301171182358
"575",2006,1,49,504.847,0.884,7.087604,559.301171182358
"575",2006,1,80,541.367,0.614,6.196792,559.301171182358
"575",2006,1,950,498.267,0.384,7.752472,559.301171182358
"576",2006,1,900,608.645,0.713,9.13962,559.301171182358
"576",2006,1,88,517.619,0.41,6.35236,559.301171182358
"576",2006,1,22,596.608,0.667,7.089456,559.301171182358
"576",2006,1,450,560.588,0.697,4.848536,559.301171182358
"576",2006,1,100,517.619,0.41,9.184685334,559.301171182358
"576",2006,1,165,504.847,0.884,8.012986666,559.301171182358
"576",2006,1,120,498.158,0.299,8.474752,559.301171182358
"576",2006,1,500,517.619,0.41,3.540406666,559.301171182358
"577",2006,1,1102,484.88,0.648,10.060064,559.301171182358
"577",2006,1,200,539.681,1.095,7.752472,559.301171182358
"577",2006,1,4050,481.015,0.54,6.896848,559.301171182358
"577",2006,1,180,502.079,0.435,9.450138666,559.301171182358
"577",2006,1,600,517.619,0.41,5.133744,559.301171182358
"577",2006,1,1700,517.023,0.635,6.22272,559.301171182358
"578",2006,1,1602,367.214,0.044,6.119008,559.301171182358
"578",2006,1,1500,520.157,0.492,3.866976,559.301171182358
"578",2006,1,400,512.69,0.459,5.626376,559.301171182358
"578",2006,1,114,568,0.54,8.121637334,559.301171182358
"578",2006,1,2019,473.563,0.29,7.937054666,559.301171182358
"578",2006,1,2600,490.481,0.504,10.63048,559.301171182358
"579",2006,1,1192,615.778,0.297,7.719753334,559.301171182358
"579",2006,1,32,571.074,0.316,2.618728,559.301171182358
"619",2006,1,672,559.131,2.29,7.622832,561.599161345108
"619",2006,1,194,559.131,2.29,5.644278666,561.599161345108
"619",2006,1,20,515.01,0.461,9.1674,561.599161345108
"619",2006,1,160,320.684,2.39,2.07424,561.599161345108
"619",2006,1,70,668.581,0.49,7.289472,561.599161345108
"619",2006,1,245,500.954,1.735,8.627233334,561.599161345108
"619",2006,1,180,499.071,3.992,7.25984,561.599161345108
"619",2006,1,484,500.954,1.735,9.476684,561.599161345108
"619",2006,1,170,499.071,3.992,6.05604,561.599161345108
"619",2006,1,213,513.602,1.912,8.892686666,561.599161345108
"619",2006,1,148,597.894,0.528,5.160906666,561.599161345108
"619",2006,1,137,492.53,0.514,7.33392,561.599161345108
"619",2006,1,335,435.704,0.826,6.247413334,561.599161345108
"619",2006,1,494,519.931,2.763,8.441416,561.599161345108
"619",2006,1,480,500.954,1.735,11.414493334,561.599161345108
"619",2006,1,270,435.704,0.826,8.193248,561.599161345108
"619",2006,1,400,519.931,2.763,4.14848,561.599161345108
"619",2006,1,705,435.704,0.826,5.05596,561.599161345108
"619",2006,1,64,272.871,4.883,7.56542,561.599161345108
"619",2006,1,58,519.931,2.763,5.77824,561.599161345108
"619",2006,1,585,513.602,1.912,4.40776,561.599161345108
"619",2006,1,999,519.931,2.763,6.22272,561.599161345108
"619",2006,1,412,435.704,0.826,7.299966666,561.599161345108
"619",2006,1,945,622.951,0.12,7.1302,561.599161345108
"619",2006,1,352,589.904,1.795,8.025333334,561.599161345108
"619",2006,1,95,519.931,2.763,8.55624,561.599161345108
"619",2006,1,100,610.125,0.88,9.4452,561.599161345108
"619",2006,1,137,500.954,1.735,8.245104,561.599161345108
"619",2006,1,1277,430.392,1.501,6.482,561.599161345108
"619",2006,1,81,500.954,1.735,6.875241334,561.599161345108
"619",2006,1,100,725.763,0.258,9.52854,561.599161345108
"619",2006,1,480,716.721,0.219,8.07472,561.599161345108
"619",2006,1,206,559.131,2.29,4.66704,561.599161345108
"619",2006,1,793,492.53,0.514,7.511712,561.599161345108
"619",2006,1,665,272.871,4.883,6.35236,561.599161345108
"620",2006,1,428,547.745,0.214,7.469733334,561.599161345108
"620",2006,1,690,565.476,0.093,8.580316,561.599161345108
"620",2006,1,1160,597.894,0.528,9.423593334,561.599161345108
"620",2006,1,290,515.01,0.461,6.264698666,561.599161345108
"620",2006,1,248,465.875,0.022,9.753866666,561.599161345108
"620",2006,1,300,610.125,0.88,6.960433334,561.599161345108
"620",2006,1,266,631.347,0.471,7.086986666,561.599161345108
"620",2006,1,270,602.328,0.108,9.1674,561.599161345108
"620",2006,1,260,557.926,0.119,6.74128,561.599161345108
"620",2006,1,560,610.125,0.88,6.922776,561.599161345108
"620",2006,1,440,559.131,2.29,6.901786666,561.599161345108
"620",2006,1,308,574.737,0.41,8.627233334,561.599161345108
"620",2006,1,400,697.189,0.261,9.5841,561.599161345108
"620",2006,1,150,592.656,0.003,7.58394,561.599161345108
"620",2006,1,540,515.01,0.461,7.97286,561.599161345108
"620",2006,1,28,631.347,0.471,7.9636,561.599161345108
"620",2006,1,327,547.745,0.214,6.274576,561.599161345108
"620",2006,1,181,668.581,0.49,8.334,561.599161345108
"620",2006,1,500,506.618,0.355,7.80618,561.599161345108
"620",2006,1,2100,533.787,0,8.11176,561.599161345108
"620",2006,1,75,548.503,-0.001,4.874464,561.599161345108
"620",2006,1,127,597.894,0.528,5.77824,561.599161345108
"620",2006,1,200,505.365,0.349,9.36186,561.599161345108
"620",2006,1,126,697.189,0.261,6.91722,561.599161345108
"620",2006,1,100,610.125,0.88,6.945,561.599161345108
"620",2006,1,450,510.566,0.282,9.316794666,561.599161345108
"620",2006,1,1000,578.422,0.03,11.9454,561.599161345108
"620",2006,1,20,545.979,0,5.4171,561.599161345108
"620",2006,1,1530,631.347,0.471,8.405610666,561.599161345108
"620",2006,1,590,548.503,-0.001,7.531466666,561.599161345108
"620",2006,1,893,525.725,0.456,7.089456,561.599161345108
"620",2006,1,220,515.01,0.461,3.150869334,561.599161345108
"620",2006,1,118,602.328,0.108,7.726544,561.599161345108
"620",2006,1,1500,515.01,0.461,7.11168,561.599161345108
"620",2006,1,1800,506.618,0.355,9.46372,561.599161345108
"620",2006,1,146,631.347,0.471,5.05596,561.599161345108
"620",2006,1,640,485.408,0.782,7.432693334,561.599161345108
"620",2006,1,300,586.04,0.043,12.501,561.599161345108
"620",2006,1,1130,500.97,0.205,6.87092,561.599161345108
"620",2006,1,1350,496.99,0.259,11.8065,561.599161345108
"620",2006,1,34,530.242,0.105,8.334,561.599161345108
"620",2006,1,80,559.982,0,8.94516,561.599161345108
"620",2006,1,80,519.931,2.763,4.40776,561.599161345108
"620",2006,1,1330,631.347,0.471,8.864906666,561.599161345108
"620",2006,1,968,631.347,0.471,7.958661334,561.599161345108
"620",2006,1,200,578.422,0.03,9.4452,561.599161345108
"620",2006,1,246,578.422,0.03,8.16732,561.599161345108
"620",2006,1,130,547.745,0.214,5.31524,561.599161345108
"620",2006,1,600,530.242,0.105,8.7507,561.599161345108
"620",2006,1,1809,565.476,0.093,9.832885334,561.599161345108
"621",2006,1,160,510.387,0.413,7.5006,561.599161345108
"621",2006,1,138,565.476,0.093,6.8061,561.599161345108
"621",2006,1,3094,526.038,0.048,8.843917334,561.599161345108
"621",2006,1,478,526.476,0.092,3.503984,561.599161345108
"621",2006,1,477,574.698,0.065,8.334,561.599161345108
"621",2006,1,105,521.789,0.125,7.089456,561.599161345108
"621",2006,1,300,545.979,0,14.1678,561.599161345108
"621",2006,1,529,535.578,0,7.034513334,561.599161345108
"621",2006,1,1144,515.482,0.744,6.119008,561.599161345108
"621",2006,1,371,503.129,0.512,9.238393334,561.599161345108
"621",2006,1,1322,497.917,0.337,4.454677334,561.599161345108
"621",2006,1,1295,513.667,0.559,7.937054666,561.599161345108
"622",2006,1,960,470.851,0.011,6.22272,561.599161345108
"622",2006,1,765,440.858,0.515,6.37088,561.599161345108
"679",2006,1,176,429.354,2.434,2.07424,563.886205296326
"679",2006,1,69,260.542,3.965,3.37064,563.886205296326
"679",2006,1,197,429.354,2.434,3.58362,563.886205296326
"679",2006,1,475,787.81,0.738,4.01884,563.886205296326
"679",2006,1,132,712.929,0.832,4.304048,563.886205296326
"679",2006,1,198,260.542,3.965,3.50028,563.886205296326
"679",2006,1,233,429.354,2.434,3.992912,563.886205296326
"679",2006,1,121,388.421,2.132,2.515016,563.886205296326
"679",2006,1,490,500.391,1.272,5.70416,563.886205296326
"680",2006,1,5,725.763,0.258,9.367416,563.886205296326
"680",2006,1,2000,705.813,0.822,8.337086666,563.886205296326
"680",2006,1,225,657.312,4.658,5.70416,563.886205296326
